dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.246962,6.886695,6.878418,1.368171,-0.468125,-8.766195,0.093548
0.020000,13.273972,6.889062,6.905532,1.355709,-0.623130,-7.750262,0.081471
0.020000,13.300705,6.891097,6.932342,1.340515,-0.759661,-6.826565,0.070661
0.020000,13.327106,6.892835,6.958800,1.322891,-0.881198,-6.076824,0.060994
0.020000,13.353127,6.894310,6.984862,1.303125,-0.988321,-5.356151,0.052359
0.020000,13.378726,6.895551,7.010491,1.281445,-1.083994,-4.783642,0.044659
0.020000,13.403865,6.896587,7.035652,1.258057,-1.169428,-4.271707,0.037807
0.020000,13.428513,6.897443,7.060315,1.233139,-1.245898,-3.823506,0.031723
0.020000,13.452640,6.898142,7.084452,1.206855,-1.314194,-3.414808,0.026338
0.020000,13.476220,6.898706,7.108039,1.179327,-1.376381,-3.109339,0.021588
0.020000,13.499229,6.899154,7.131052,1.150683,-1.432186,-2.790238,0.017416
0.020000,13.521647,6.899503,7.153473,1.121015,-1.483417,-2.561575,0.013768
0.020000,13.543454,6.899768,7.175281,1.090424,-1.529570,-2.307663,0.010599
0.020000,13.564632,6.899963,7.196461,1.058972,-1.572558,-2.149391,0.007863
0.020000,13.585167,6.900100,7.216996,1.026746,-1.611309,-1.937564,0.005522
0.020000,13.605042,6.900190,7.236872,0.993796,-1.647512,-1.810128,0.003537
0.020000,13.624246,6.900241,7.256075,0.960174,-1.681086,-1.678704,0.001874
0.020000,13.642765,6.900263,7.274594,0.925934,-1.711992,-1.545295,0.000503
0.020000,13.660587,6.900262,7.292416,0.891116,-1.740926,-1.446704,6.282577
0.020000,13.677702,6.900243,7.309531,0.855756,-1.767990,-1.353209,6.281700
0.020000,13.694100,6.900213,7.325929,0.819893,-1.793164,-1.258705,6.281030
0.020000,13.709771,6.900176,7.341600,0.783556,-1.816830,-1.183260,6.280544
0.020000,13.724706,6.900134,7.356536,0.746775,-1.839066,-1.111821,6.280217
0.020000,13.738898,6.900090,7.370727,0.709578,-1.859844,-1.038890,6.280030
